"signal" "variable" "activity" "subject" "average"
"tBodyGyroJerk" "mean" "walking_downstairs" 18 -0.064204396347032
"tBodyGyroJerk" "mean" "walking_downstairs" 19 -0.0645718763791324
"tBodyGyroJerk" "mean" "walking_downstairs" 20 -0.0656931990584475
"tBodyGyroJerk" "mean" "walking_downstairs" 21 -0.0658170153486517
"tBodyGyroJerk" "mean" "walking_downstairs" 22 -0.0636397150460317
"tBodyGyroJerk" "mean" "walking_downstairs" 23 -0.0648827164681373
"tBodyGyroJerk" "mean" "walking_downstairs" 24 -0.0646955569140097
"tBodyGyroJerk" "mean" "walking_downstairs" 25 -0.0660003555085586
"tBodyGyroJerk" "mean" "walking_downstairs" 26 -0.0648371304112613
"tBodyGyroJerk" "mean" "walking_downstairs" 27 -0.0639705340616667
"tBodyGyroJerk" "mean" "walking_downstairs" 28 -0.0659915001867932
"tBodyGyroJerk" "mean" "walking_downstairs" 29 -0.0646246130102564
"tBodyGyroJerk" "mean" "walking_downstairs" 30 -0.0651742368372881
"tBodyGyroJerk" "mean" "sitting" 1 -0.0683646364092453
"tBodyGyroJerk" "mean" "sitting" 2 -0.0566023063805556
"tBodyGyroJerk" "mean" "sitting" 3 -0.0684553026570622
"tBodyGyroJerk" "mean" "sitting" 4 -0.0809241934224359
"tBodyGyroJerk" "mean" "sitting" 5 -0.0841696014003546
"tBodyGyroJerk" "mean" "sitting" 6 -0.056217663177451
"tBodyGyroJerk" "mean" "sitting" 7 -0.0687792483372549
"tBodyGyroJerk" "mean" "sitting" 8 -0.0789247631634146
"tBodyGyroJerk" "mean" "sitting" 9 -0.0407938318982313
"tBodyGyroJerk" "mean" "sitting" 10 -0.0769831884095745
"tBodyGyroJerk" "mean" "sitting" 11 -0.0608613865984568
"tBodyGyroJerk" "mean" "sitting" 12 -0.0481404244333333
"tBodyGyroJerk" "mean" "sitting" 13 -0.059317434890303
"tBodyGyroJerk" "mean" "sitting" 14 -0.0542551343777778
"tBodyGyroJerk" "mean" "sitting" 15 -0.0859173841777778
"tBodyGyroJerk" "mean" "sitting" 16 -0.0686485745082353
"tBodyGyroJerk" "mean" "sitting" 17 -0.0688177463886111
"tBodyGyroJerk" "mean" "sitting" 18 -0.0706653952960919
"tBodyGyroJerk" "mean" "sitting" 19 -0.0632632460333333
"tBodyGyroJerk" "mean" "sitting" 20 -0.073089779675098
"tBodyGyroJerk" "mean" "sitting" 21 -0.0548314777656028
"tBodyGyroJerk" "mean" "sitting" 22 -0.0846794654056349
"tBodyGyroJerk" "mean" "sitting" 23 -0.0849357753196078
"tBodyGyroJerk" "mean" "sitting" 24 -0.0761262089029379
"tBodyGyroJerk" "mean" "sitting" 25 -0.0695572275379487
"tBodyGyroJerk" "mean" "sitting" 26 -0.0652464229568485
"tBodyGyroJerk" "mean" "sitting" 27 -0.0691922551288235
"tBodyGyroJerk" "mean" "sitting" 28 -0.0683614373575163
"tBodyGyroJerk" "mean" "sitting" 29 -0.0832088208884354
"tBodyGyroJerk" "mean" "sitting" 30 -0.0529804602753846
"tBodyGyroJerk" "mean" "standing" 1 -0.04833186269
"tBodyGyroJerk" "mean" "standing" 2 -0.057091285764539
"tBodyGyroJerk" "mean" "standing" 3 -0.0528820904122449
"tBodyGyroJerk" "mean" "standing" 4 -0.0587518027933333
"tBodyGyroJerk" "mean" "standing" 5 -0.0736481202216312
"tBodyGyroJerk" "mean" "standing" 6 -0.0465590266125
"tBodyGyroJerk" "mean" "standing" 7 -0.0589549043659574
"tBodyGyroJerk" "mean" "standing" 8 -0.0584052159861404
"tBodyGyroJerk" "mean" "standing" 9 -0.0740533652626984
"tBodyGyroJerk" "mean" "standing" 10 -0.0617851723587719
"tBodyGyroJerk" "mean" "standing" 11 -0.0371412552768116
"tBodyGyroJerk" "mean" "standing" 12 -0.0509028714847826
"tBodyGyroJerk" "mean" "standing" 13 -0.060954479977305
"tBodyGyroJerk" "mean" "standing" 14 -0.0814257461133333
"tBodyGyroJerk" "mean" "standing" 15 -0.0439053549285714
"tBodyGyroJerk" "mean" "standing" 16 -0.0739621336039716
"tBodyGyroJerk" "mean" "standing" 17 -0.0680640499694203
"tBodyGyroJerk" "mean" "standing" 18 -0.0638759548660606
"tBodyGyroJerk" "mean" "standing" 19 -0.0425869248435897
"tBodyGyroJerk" "mean" "standing" 20 -0.0548395800088889
"tBodyGyroJerk" "mean" "standing" 21 -0.075028349677037
"tBodyGyroJerk" "mean" "standing" 22 -0.0579458699764815
"tBodyGyroJerk" "mean" "standing" 23 -0.0607801625006173
"tBodyGyroJerk" "mean" "standing" 24 -0.0539322245854545
"tBodyGyroJerk" "mean" "standing" 25 -0.0778935307417241
"tBodyGyroJerk" "mean" "standing" 26 -0.0625244593762
"tBodyGyroJerk" "mean" "standing" 27 -0.0592960676348485
"tBodyGyroJerk" "mean" "standing" 28 -0.0537692591387681
"tBodyGyroJerk" "mean" "standing" 29 -0.0591705735204861
"tBodyGyroJerk" "mean" "standing" 30 -0.0552119151150538
"tBodyGyroJerk" "mean" "laying" 1 -0.0586571142729825
"tBodyGyroJerk" "mean" "laying" 2 -0.0624024011683616
"tBodyGyroJerk" "mean" "laying" 3 -0.0614629639185632
"tBodyGyroJerk" "mean" "laying" 4 -0.069928563555
"tBodyGyroJerk" "mean" "laying" 5 -0.0606882494130952
"tBodyGyroJerk" "mean" "laying" 6 -0.0593599115385965
"tBodyGyroJerk" "mean" "laying" 7 -0.0726673706851228
"tBodyGyroJerk" "mean" "laying" 8 -0.0732143061493056
"tBodyGyroJerk" "mean" "laying" 9 -0.0599631380697436
"tBodyGyroJerk" "mean" "laying" 10 -0.0785854514836478
"tBodyGyroJerk" "mean" "laying" 11 -0.0591684732016949
"tBodyGyroJerk" "mean" "laying" 12 -0.0529417838415333
"tBodyGyroJerk" "mean" "laying" 13 -0.0641047032883041
"tBodyGyroJerk" "mean" "laying" 14 -0.0644785332204915
"tBodyGyroJerk" "mean" "laying" 15 -0.0613401939702469
"tBodyGyroJerk" "mean" "laying" 16 -0.0692012332235294
"tBodyGyroJerk" "mean" "laying" 17 -0.0664216958218579
"tBodyGyroJerk" "mean" "laying" 18 -0.0634279329897619
"tBodyGyroJerk" "mean" "laying" 19 -0.0580857888538462
"tBodyGyroJerk" "mean" "laying" 20 -0.0581147277176471
"tBodyGyroJerk" "mean" "laying" 21 -0.0668536691269231
"tBodyGyroJerk" "mean" "laying" 22 -0.0740499593804348
"tBodyGyroJerk" "mean" "laying" 23 -0.0665945173032768
"tBodyGyroJerk" "mean" "laying" 24 -0.0622680734965517
"tBodyGyroJerk" "mean" "laying" 25 -0.0645151811835586
"tBodyGyroJerk" "mean" "laying" 26 -0.064763112959322
"tBodyGyroJerk" "mean" "laying" 27 -0.0637795155362398
"tBodyGyroJerk" "mean" "laying" 28 -0.0679564547351852
"tBodyGyroJerk" "mean" "laying" 29 -0.0647050047540252
"tBodyGyroJerk" "mean" "laying" 30 -0.0645625338662564
"tBodyGyroJerk" "std" "walking" 1 -0.989728489007092
"tBodyGyroJerk" "std" "walking" 2 -0.988713654492754
"tBodyGyroJerk" "std" "walking" 3 -0.974978161730769
"tBodyGyroJerk" "std" "walking" 4 -0.9743819736
"tBodyGyroJerk" "std" "walking" 5 -0.968783145378788
"tBodyGyroJerk" "std" "walking" 6 -0.954761067454545
"tBodyGyroJerk" "std" "walking" 7 -0.978782797222222
"tBodyGyroJerk" "std" "walking" 8 -0.989127443188406
"tBodyGyroJerk" "std" "walking" 9 -0.968399561266667
"tBodyGyroJerk" "std" "walking" 10 -0.991723655061728
"tBodyGyroJerk" "std" "walking" 11 -0.986690794402516
"tBodyGyroJerk" "std" "walking" 12 -0.977938903986928
"tBodyGyroJerk" "std" "walking" 13 -0.991001916394558
"tBodyGyroJerk" "std" "walking" 14 -0.986671567654321
"tBodyGyroJerk" "std" "walking" 15 -0.990379851073446
"tBodyGyroJerk" "std" "walking" 16 -0.989523131400966
"tBodyGyroJerk" "std" "walking" 17 -0.994693025208333
"tBodyGyroJerk" "std" "walking" 18 -0.993736225964912
"tBodyGyroJerk" "std" "walking" 19 -0.98708045260274
"tBodyGyroJerk" "std" "walking" 20 -0.978947030757576
"tBodyGyroJerk" "std" "walking" 21 -0.989050049098039
"tBodyGyroJerk" "std" "walking" 22 -0.981830324946237
"tBodyGyroJerk" "std" "walking" 23 -0.98531407377451
"tBodyGyroJerk" "std" "walking" 24 -0.990357659558823
"tBodyGyroJerk" "std" "walking" 25 -0.991703936461538
"tBodyGyroJerk" "std" "walking" 26 -0.993650711623932
"tBodyGyroJerk" "std" "walking" 27 -0.992544516
"tBodyGyroJerk" "std" "walking" 28 -0.977957074212963
"tBodyGyroJerk" "std" "walking" 29 -0.993824987222222
"tBodyGyroJerk" "std" "walking" 30 -0.991494788010753
"tBodyGyroJerk" "std" "walking_upstairs" 1 -0.948101974666667
"tBodyGyroJerk" "std" "walking_upstairs" 2 -0.990279736111111
"tBodyGyroJerk" "std" "walking_upstairs" 3 -0.983476555483871
"tBodyGyroJerk" "std" "walking_upstairs" 4 -0.981974731296296
"tBodyGyroJerk" "std" "walking_upstairs" 5 -0.985620443076923
"tBodyGyroJerk" "std" "walking_upstairs" 6 -0.952606499824561
"tBodyGyroJerk" "std" "walking_upstairs" 7 -0.979730946025641
"tBodyGyroJerk" "std" "walking_upstairs" 8 -0.977237244320988
"tBodyGyroJerk" "std" "walking_upstairs" 9 -0.9615251458
"tBodyGyroJerk" "std" "walking_upstairs" 10 -0.972156973735632
"tBodyGyroJerk" "std" "walking_upstairs" 11 -0.986373208830409
"tBodyGyroJerk" "std" "walking_upstairs" 12 -0.967684167666667
"tBodyGyroJerk" "std" "walking_upstairs" 13 -0.98335367983871
"tBodyGyroJerk" "std" "walking_upstairs" 14 -0.972676409738562
"tBodyGyroJerk" "std" "walking_upstairs" 15 -0.978173172824074
"tBodyGyroJerk" "std" "walking_upstairs" 16 -0.989782397714286
"tBodyGyroJerk" "std" "walking_upstairs" 17 -0.984049894037559
"tBodyGyroJerk" "std" "walking_upstairs" 18 -0.993066727333333
"tBodyGyroJerk" "std" "walking_upstairs" 19 -0.982557252128514
"tBodyGyroJerk" "std" "walking_upstairs" 20 -0.98583139127451
"tBodyGyroJerk" "std" "walking_upstairs" 21 -0.985130570259259
"tBodyGyroJerk" "std" "walking_upstairs" 22 -0.97707102537037
"tBodyGyroJerk" "std" "walking_upstairs" 23 -0.98645486625
"tBodyGyroJerk" "std" "walking_upstairs" 24 -0.983446209768518
"tBodyGyroJerk" "std" "walking_upstairs" 25 -0.96772924086758
"tBodyGyroJerk" "std" "walking_upstairs" 26 -0.99182944622807
"tBodyGyroJerk" "std" "walking_upstairs" 27 -0.99327543954955
"tBodyGyroJerk" "std" "walking_upstairs" 28 -0.974207215583333
"tBodyGyroJerk" "std" "walking_upstairs" 29 -0.996334970289855
"tBodyGyroJerk" "std" "walking_upstairs" 30 -0.98163392347619
"tBodyGyroJerk" "std" "walking_downstairs" 1 -0.993397163836478
"tBodyGyroJerk" "std" "walking_downstairs" 2 -0.978793792530864
"tBodyGyroJerk" "std" "walking_downstairs" 3 -0.955888134043716
"tBodyGyroJerk" "std" "walking_downstairs" 4 -0.96122702422619
"tBodyGyroJerk" "std" "walking_downstairs" 5 -0.949287709583333
"tBodyGyroJerk" "std" "walking_downstairs" 6 -0.957201311345029
"tBodyGyroJerk" "std" "walking_downstairs" 7 -0.973662648616352
"tBodyGyroJerk" "std" "walking_downstairs" 8 -0.985450917222222
"tBodyGyroJerk" "std" "walking_downstairs" 9 -0.964622901851852
"tBodyGyroJerk" "std" "walking_downstairs" 10 -0.965287865227273
"tBodyGyroJerk" "std" "walking_downstairs" 11 -0.990975084468085
"tBodyGyroJerk" "std" "walking_downstairs" 12 -0.966766839617486
"tBodyGyroJerk" "std" "walking_downstairs" 13 -0.981541609649123
"tBodyGyroJerk" "std" "walking_downstairs" 14 -0.9717765655
"tBodyGyroJerk" "std" "walking_downstairs" 15 -0.980304947987421
"tBodyGyroJerk" "std" "walking_downstairs" 16 -0.990796762264957
"tBodyGyroJerk" "std" "walking_downstairs" 17 -0.991761401452991
"tBodyGyroJerk" "std" "walking_downstairs" 18 -0.986460651598174
"tBodyGyroJerk" "std" "walking_downstairs" 19 -0.982225756940639
"tBodyGyroJerk" "std" "walking_downstairs" 20 -0.939315721780822
"tBodyGyroJerk" "std" "walking_downstairs" 21 -0.974703215992509
"tBodyGyroJerk" "std" "walking_downstairs" 22 -0.971456578465609
"tBodyGyroJerk" "std" "walking_downstairs" 23 -0.976644913921569
"tBodyGyroJerk" "std" "walking_downstairs" 24 -0.980372421545894
"tBodyGyroJerk" "std" "walking_downstairs" 25 -0.981958042792793
"tBodyGyroJerk" "std" "walking_downstairs" 26 -0.984743967477477
"tBodyGyroJerk" "std" "walking_downstairs" 27 -0.987470271625
"tBodyGyroJerk" "std" "walking_downstairs" 28 -0.952605856033755
"tBodyGyroJerk" "std" "walking_downstairs" 29 -0.989837293384615
"tBodyGyroJerk" "std" "walking_downstairs" 30 -0.966366583728814
"tBodyGyroJerk" "std" "sitting" 1 -0.607605055660377
"tBodyGyroJerk" "std" "sitting" 2 -0.525980553958333
"tBodyGyroJerk" "std" "sitting" 3 -0.61882628299435
"tBodyGyroJerk" "std" "sitting" 4 -0.643542047115385
"tBodyGyroJerk" "std" "sitting" 5 -0.406407209758865
"tBodyGyroJerk" "std" "sitting" 6 -0.281357401853856
"tBodyGyroJerk" "std" "sitting" 7 -0.656746858169935
"tBodyGyroJerk" "std" "sitting" 8 -0.420037674715447
"tBodyGyroJerk" "std" "sitting" 9 -0.675379503401361
"tBodyGyroJerk" "std" "sitting" 10 -0.504721733617021
"tBodyGyroJerk" "std" "sitting" 11 -0.749021387098765
"tBodyGyroJerk" "std" "sitting" 12 -0.639202299230769
"tBodyGyroJerk" "std" "sitting" 13 -0.620241282242424
"tBodyGyroJerk" "std" "sitting" 14 -0.459302460814815
"tBodyGyroJerk" "std" "sitting" 15 -0.648831703680556
"tBodyGyroJerk" "std" "sitting" 16 -0.733028085620915
"tBodyGyroJerk" "std" "sitting" 17 -0.631117798125
"tBodyGyroJerk" "std" "sitting" 18 -0.769504319252874
"tBodyGyroJerk" "std" "sitting" 19 -0.368971204304167
"tBodyGyroJerk" "std" "sitting" 20 -0.372987797210457
"tBodyGyroJerk" "std" "sitting" 21 -0.580720229219858
"tBodyGyroJerk" "std" "sitting" 22 -0.538884129603175
"tBodyGyroJerk" "std" "sitting" 23 -0.528532809934641
"tBodyGyroJerk" "std" "sitting" 24 -0.645369747514124
"tBodyGyroJerk" "std" "sitting" 25 -0.759940776102564
"tBodyGyroJerk" "std" "sitting" 26 -0.599143308727273
"tBodyGyroJerk" "std" "sitting" 27 -0.694599951764706
"tBodyGyroJerk" "std" "sitting" 28 -0.596140759869281
"tBodyGyroJerk" "std" "sitting" 29 -0.589191607619048
"tBodyGyroJerk" "std" "sitting" 30 -0.71707903574359
"tBodyGyroJerk" "std" "standing" 1 -0.331537883339456
"tBodyGyroJerk" "std" "standing" 2 -0.310534537421986
"tBodyGyroJerk" "std" "standing" 3 -0.447078637605442
"tBodyGyroJerk" "std" "standing" 4 -0.512877936125926
"tBodyGyroJerk" "std" "standing" 5 -0.320105150461702
"tBodyGyroJerk" "std" "standing" 6 0.0130122965222222
"tBodyGyroJerk" "std" "standing" 7 -0.411817198353191
"tBodyGyroJerk" "std" "standing" 8 -0.175981663971053
"tBodyGyroJerk" "std" "standing" 9 -0.458503772063492
"tBodyGyroJerk" "std" "standing" 10 -0.371924835482456
"tBodyGyroJerk" "std" "standing" 11 -0.566509139855072
"tBodyGyroJerk" "std" "standing" 12 -0.38710649015942
"tBodyGyroJerk" "std" "standing" 13 -0.363329802730496
"tBodyGyroJerk" "std" "standing" 14 -0.243311454346667
"tBodyGyroJerk" "std" "standing" 15 -0.475162371190476
"tBodyGyroJerk" "std" "standing" 16 -0.582577092765957
"tBodyGyroJerk" "std" "standing" 17 -0.547239068623188
"tBodyGyroJerk" "std" "standing" 18 -0.67832673830303
"tBodyGyroJerk" "std" "standing" 19 0.0937216334045299
"tBodyGyroJerk" "std" "standing" 20 -0.193575113791852
"tBodyGyroJerk" "std" "standing" 21 -0.473470951481481
"tBodyGyroJerk" "std" "standing" 22 -0.421296749574074
"tBodyGyroJerk" "std" "standing" 23 -0.181411739095679
"tBodyGyroJerk" "std" "standing" 24 -0.452154075529697
"tBodyGyroJerk" "std" "standing" 25 -0.613353642643678
"tBodyGyroJerk" "std" "standing" 26 -0.358997584205333
"tBodyGyroJerk" "std" "standing" 27 -0.420188390454545
"tBodyGyroJerk" "std" "standing" 28 -0.308241836623188
"tBodyGyroJerk" "std" "standing" 29 -0.47368199975
"tBodyGyroJerk" "std" "standing" 30 -0.551814554731183
"tBodyGyroJerk" "std" "laying" 1 -0.305381939340351
"tBodyGyroJerk" "std" "laying" 2 -0.486394314971751
"tBodyGyroJerk" "std" "laying" 3 -0.520558350172414
"tBodyGyroJerk" "std" "laying" 4 -0.646738378888889
"tBodyGyroJerk" "std" "laying" 5 -0.362267357006548
"tBodyGyroJerk" "std" "laying" 6 -0.255225200639181
"tBodyGyroJerk" "std" "laying" 7 -0.281368892990058
"tBodyGyroJerk" "std" "laying" 8 -0.354195140770833
"tBodyGyroJerk" "std" "laying" 9 -0.511355677051282
"tBodyGyroJerk" "std" "laying" 10 -0.401608847924528
"tBodyGyroJerk" "std" "laying" 11 -0.610230031864407
"tBodyGyroJerk" "std" "laying" 12 -0.4842467096
"tBodyGyroJerk" "std" "laying" 13 -0.305446263187135
"tBodyGyroJerk" "std" "laying" 14 -0.535228433728814
"tBodyGyroJerk" "std" "laying" 15 -0.525946510432099
"tBodyGyroJerk" "std" "laying" 16 -0.653130751699346
"tBodyGyroJerk" "std" "laying" 17 -0.505307508196721
"tBodyGyroJerk" "std" "laying" 18 -0.645439779047619
"tBodyGyroJerk" "std" "laying" 19 -0.141656746885897
"tBodyGyroJerk" "std" "laying" 20 -0.202608621141176
"tBodyGyroJerk" "std" "laying" 21 -0.405563426102564
"tBodyGyroJerk" "std" "laying" 22 -0.370936673775362
"tBodyGyroJerk" "std" "laying" 23 -0.147493425508475
"tBodyGyroJerk" "std" "laying" 24 -0.520996076034483
"tBodyGyroJerk" "std" "laying" 25 -0.65572288045045
"tBodyGyroJerk" "std" "laying" 26 -0.496660582824859
"tBodyGyroJerk" "std" "laying" 27 -0.527903114912281
"tBodyGyroJerk" "std" "laying" 28 -0.493121178827161
"tBodyGyroJerk" "std" "laying" 29 -0.495994669559748
"tBodyGyroJerk" "std" "laying" 30 -0.478058661538462
"tGravityAcc" "mean" "walking" 1 0.455988409617021
"tGravityAcc" "mean" "walking" 2 0.344524672435188
"tGravityAcc" "mean" "walking" 3 0.389140982107628
"tGravityAcc" "mean" "walking" 4 0.397015342472298
"tGravityAcc" "mean" "walking" 5 0.397394608491667
"tGravityAcc" "mean" "walking" 6 0.357159255654061
"tGravityAcc" "mean" "walking" 7 0.346733305290278
"tGravityAcc" "mean" "walking" 8 0.445481393543478
"tGravityAcc" "mean" "walking" 9 0.320053928950067
"tGravityAcc" "mean" "walking" 10 0.317720332006173
"tGravityAcc" "mean" "walking" 11 0.424737266674214
"tGravityAcc" "mean" "walking" 12 0.365947982060131
"tGravityAcc" "mean" "walking" 13 0.367707883585034
"tGravityAcc" "mean" "walking" 14 0.269329436701852
"tGravityAcc" "mean" "walking" 15 0.368009742341582
"tGravityAcc" "mean" "walking" 16 0.315045781358454
"tGravityAcc" "mean" "walking" 17 0.268755064268229
"tGravityAcc" "mean" "walking" 18 0.400526787807018
"tGravityAcc" "mean" "walking" 19 0.476947212785388
"tGravityAcc" "mean" "walking" 20 0.38315739964697
"tGravityAcc" "mean" "walking" 21 0.301591810937255
"tGravityAcc" "mean" "walking" 22 0.454470435010753
"tGravityAcc" "mean" "walking" 23 0.373757153689706
"tGravityAcc" "mean" "walking" 24 0.403817292462745
"tGravityAcc" "mean" "walking" 25 0.413704725600154
"tGravityAcc" "mean" "walking" 26 0.440149600418803
"tGravityAcc" "mean" "walking" 27 0.442943055471429
"tGravityAcc" "mean" "walking" 28 0.310045715874074
"tGravityAcc" "mean" "walking" 29 0.444493091911111
"tGravityAcc" "mean" "walking" 30 0.428276083186785
"tGravityAcc" "mean" "walking_upstairs" 1 0.300828564993333
"tGravityAcc" "mean" "walking_upstairs" 2 0.296539093611111
"tGravityAcc" "mean" "walking_upstairs" 3 0.361325602258065
"tGravityAcc" "mean" "walking_upstairs" 4 0.278677250864198
"tGravityAcc" "mean" "walking_upstairs" 5 0.245021480128205
"tGravityAcc" "mean" "walking_upstairs" 6 0.21858388148655
"tGravityAcc" "mean" "walking_upstairs" 7 0.266055950320513
"tGravityAcc" "mean" "walking_upstairs" 8 0.301274645987654
"tGravityAcc" "mean" "walking_upstairs" 9 0.0861553368666667
"tGravityAcc" "mean" "walking_upstairs" 10 -0.20782968091954
"tGravityAcc" "mean" "walking_upstairs" 11 0.306935366654971
"tGravityAcc" "mean" "walking_upstairs" 12 0.233276655866667
"tGravityAcc" "mean" "walking_upstairs" 13 0.366144575532258
"tGravityAcc" "mean" "walking_upstairs" 14 0.39215873527451
"tGravityAcc" "mean" "walking_upstairs" 15 0.230110069333333
"tGravityAcc" "mean" "walking_upstairs" 16 0.222391234585714
"tGravityAcc" "mean" "walking_upstairs" 17 0.394105494788732
"tGravityAcc" "mean" "walking_upstairs" 18 0.368216737435897
"tGravityAcc" "mean" "walking_upstairs" 19 0.244409106746988
"tGravityAcc" "mean" "walking_upstairs" 20 0.290008282014706
"tGravityAcc" "mean" "walking_upstairs" 21 0.404631510096296
"tGravityAcc" "mean" "walking_upstairs" 22 0.328631135231481
"tGravityAcc" "mean" "walking_upstairs" 23 0.32188397662037
"tGravityAcc" "mean" "walking_upstairs" 24 0.354326025
"tGravityAcc" "mean" "walking_upstairs" 25 0.228636735621005
"tGravityAcc" "mean" "walking_upstairs" 26 0.265409567412281
"tGravityAcc" "mean" "walking_upstairs" 27 0.29427908981982
"tGravityAcc" "mean" "walking_upstairs" 28 -0.110168088291667
"tGravityAcc" "mean" "walking_upstairs" 29 0.350399251594203
"tGravityAcc" "mean" "walking_upstairs" 30 0.356460901047619
"tGravityAcc" "mean" "walking_downstairs" 1 0.227819583478616
"tGravityAcc" "mean" "walking_downstairs" 2 0.218871010407407
"tGravityAcc" "mean" "walking_downstairs" 3 0.219352918316393
"tGravityAcc" "mean" "walking_downstairs" 4 0.349063570363095
"tGravityAcc" "mean" "walking_downstairs" 5 0.353372336354762
"tGravityAcc" "mean" "walking_downstairs" 6 0.242935771692982
"tGravityAcc" "mean" "walking_downstairs" 7 0.263154755622642
"tGravityAcc" "mean" "walking_downstairs" 8 0.256423456602716
"tGravityAcc" "mean" "walking_downstairs" 9 0.320029126034593
"tGravityAcc" "mean" "walking_downstairs" 10 0.315182341150758
"tGravityAcc" "mean" "walking_downstairs" 11 0.303526751560284
"tGravityAcc" "mean" "walking_downstairs" 12 0.232971396499672
"tGravityAcc" "mean" "walking_downstairs" 13 0.216755496374269
"tGravityAcc" "mean" "walking_downstairs" 14 0.103484149722222
"tGravityAcc" "mean" "walking_downstairs" 15 0.288471107861635
"tGravityAcc" "mean" "walking_downstairs" 16 0.238987858897436
"tGravityAcc" "mean" "walking_downstairs" 17 0.148167990824786
"tGravityAcc" "mean" "walking_downstairs" 18 0.231596736082192
"tGravityAcc" "mean" "walking_downstairs" 19 0.283597249191781
"tGravityAcc" "mean" "walking_downstairs" 20 0.225386188118584
"tGravityAcc" "mean" "walking_downstairs" 21 0.109124031086142
"tGravityAcc" "mean" "walking_downstairs" 22 0.253342673913228
"tGravityAcc" "mean" "walking_downstairs" 23 0.192941528426176
"tGravityAcc" "mean" "walking_downstairs" 24 0.256060812901449
"tGravityAcc" "mean" "walking_downstairs" 25 0.323886684369369
"tGravityAcc" "mean" "walking_downstairs" 26 0.304519912675676
"tGravityAcc" "mean" "walking_downstairs" 27 0.257090825288058
"tGravityAcc" "mean" "walking_downstairs" 28 0.220758543911814
"tGravityAcc" "mean" "walking_downstairs" 29 0.315878721138256
"tGravityAcc" "mean" "walking_downstairs" 30 0.297521445717514
"tGravityAcc" "mean" "sitting" 1 0.15193159781761
"tGravityAcc" "mean" "sitting" 2 0.0595380964111111
"tGravityAcc" "mean" "sitting" 3 0.112579442372881
"tGravityAcc" "mean" "sitting" 4 0.265829182698718
"tGravityAcc" "mean" "sitting" 5 0.215891909773262
"tGravityAcc" "mean" "sitting" 6 0.184812912101961
"tGravityAcc" "mean" "sitting" 7 0.0580653020915033
"tGravityAcc" "mean" "sitting" 8 0.125573422147154
"tGravityAcc" "mean" "sitting" 9 0.199614376156463
"tGravityAcc" "mean" "sitting" 10 0.299348923258702
"tGravityAcc" "mean" "sitting" 11 0.231894325944444
"tGravityAcc" "mean" "sitting" 12 0.202992296160256
"tGravityAcc" "mean" "sitting" 13 0.0942408804111515
"tGravityAcc" "mean" "sitting" 14 -0.043170987654321
"tGravityAcc" "mean" "sitting" 15 0.228254713430556
"tGravityAcc" "mean" "sitting" 16 0.122407327385621
"tGravityAcc" "mean" "sitting" 17 0.0904017827777778
"tGravityAcc" "mean" "sitting" 18 0.153532587683908
"tGravityAcc" "mean" "sitting" 19 0.0737729671
"tGravityAcc" "mean" "sitting" 20 0.0556944131086275
"tGravityAcc" "mean" "sitting" 21 0.013044184964539
"tGravityAcc" "mean" "sitting" 22 0.152276524608492
"tGravityAcc" "mean" "sitting" 23 0.0910075173202614
"tGravityAcc" "mean" "sitting" 24 0.14724540740113
"tGravityAcc" "mean" "sitting" 25 0.272760981253846
"tGravityAcc" "mean" "sitting" 26 0.231310831728485
"tGravityAcc" "mean" "sitting" 27 0.114692992941176
"tGravityAcc" "mean" "sitting" 28 0.0853587922222222
"tGravityAcc" "mean" "sitting" 29 0.248839143249524
"tGravityAcc" "mean" "sitting" 30 0.227680809258246
"tGravityAcc" "mean" "standing" 1 0.201048040468707
"tGravityAcc" "mean" "standing" 2 0.164054076207092
"tGravityAcc" "mean" "standing" 3 0.202625271809524
"tGravityAcc" "mean" "standing" 4 0.344787130086667
"tGravityAcc" "mean" "standing" 5 0.305856437248632
"tGravityAcc" "mean" "standing" 6 0.237135101262083
"tGravityAcc" "mean" "standing" 7 0.215272140385816
"tGravityAcc" "mean" "standing" 8 0.194865106678772
"tGravityAcc" "mean" "standing" 9 0.273637044626746
"tGravityAcc" "mean" "standing" 10 0.305687628361404
"tGravityAcc" "mean" "standing" 11 0.291265382934783
"tGravityAcc" "mean" "standing" 12 0.238351580918116
"tGravityAcc" "mean" "standing" 13 0.21174615768844
"tGravityAcc" "mean" "standing" 14 0.0531619577037037
"tGravityAcc" "mean" "standing" 15 0.281240708144206
"tGravityAcc" "mean" "standing" 16 0.211317554333333
"tGravityAcc" "mean" "standing" 17 0.205592511478261
"tGravityAcc" "mean" "standing" 18 0.219034893187879
"tGravityAcc" "mean" "standing" 19 0.180258647959231
"tGravityAcc" "mean" "standing" 20 0.204682584451852
"tGravityAcc" "mean" "standing" 21 0.109379887555556
"tGravityAcc" "mean" "standing" 22 0.246968086074074
"tGravityAcc" "mean" "standing" 23 0.220003675796296
"tGravityAcc" "mean" "standing" 24 0.227477850260606
"tGravityAcc" "mean" "standing" 25 0.358665491011494
"tGravityAcc" "mean" "standing" 26 0.3402677397
"tGravityAcc" "mean" "standing" 27 0.20813126324697
"tGravityAcc" "mean" "standing" 28 0.190639106478261
"tGravityAcc" "mean" "standing" 29 0.3214516550625
"tGravityAcc" "mean" "standing" 30 0.28669942900457
"tGravityAcc" "mean" "laying" 1 0.194985105403509
"tGravityAcc" "mean" "laying" 2 0.217045776836158
